Sample_ID,Date,Year,Fieldwork_ID,Group,Gorilla_ID,Sex,Age_Class,Place,AM_PM,Mean_temp,Tourist_number_2d,Tourist_visit_2d,FGCMs_ng_g_wet
57,2017/8/9,2017,Fieldwork_01,R,Kabukojo,M,SB,Nest,AM,19.00462963,9,1,329.6410652
58,2017/8/9,2017,Fieldwork_01,R,Kanywani,M,BB,Trail,AM,19.00462963,9,1,591.1153995
59,2017/8/9,2017,Fieldwork_01,R,Kanyindo,F,AdF,Trail,AM,19.00462963,9,1,770.150521
65,2017/8/12,2017,Fieldwork_01,M,Malaika,F,AdF,Trail,AM,18.81944444,10,1,387.1478194
66,2017/8/12,2017,Fieldwork_01,M,Kanyonyi,M,SB,Trail,AM,18.81944444,10,1,498.6105751
67,2017/8/12,2017,Fieldwork_01,M,Kisho,F,AdF,Trail,PM,18.81944444,10,1,471.547665
68,2017/8/12,2017,Fieldwork_01,M,Kanyonyi,M,SB,Trail,PM,18.81944444,10,1,411.277499
69,2017/8/12,2017,Fieldwork_01,M,Mitunu,F,AdF,Trail,PM,18.81944444,10,1,486.206098
74,2017/8/13,2017,Fieldwork_01,M,Kanyonyi,M,SB,Nest,AM,18.12037037,8,1,326.324018
75,2017/8/13,2017,Fieldwork_01,M,Kanyonyi,M,SB,Trail,AM,18.12037037,8,1,357.6783271
76,2017/8/13,2017,Fieldwork_01,M,Mitunu,F,AdF,Trail,AM,18.12037037,8,1,340.0039085
77,2017/8/13,2017,Fieldwork_01,M,Kikombe,F,AdF,Trail,PM,18.12037037,8,1,412.1711941
78,2017/8/17,2017,Fieldwork_01,R,Kabukojo,M,SB,Nest,AM,19.21296296,8,1,592.0812976
79,2017/8/17,2017,Fieldwork_01,R,Kanywani,M,BB,Trail,AM,19.21296296,8,1,600
80,2017/8/17,2017,Fieldwork_01,R,Kibande,F,AdF,Trail,AM,19.21296296,8,1,1022.255228
81,2017/8/17,2017,Fieldwork_01,R,Kanywani,M,BB,Trail,AM,19.21296296,8,1,808.1219465
82,2017/8/18,2017,Fieldwork_01,H,Makara,M,SB,Trail,PM,18.79166667,6,1,565.5110416
83,2017/8/19,2017,Fieldwork_01,M,Kanyonyi,M,SB,Trail,AM,19.40972222,9,1,358.3349619
84,2017/8/19,2017,Fieldwork_01,M,Kanyonyi,M,SB,Nest,AM,19.40972222,9,1,439.3120969
85,2017/8/19,2017,Fieldwork_01,M,Kanyonyi,M,SB,Trail,AM,19.40972222,9,1,525.9957006
86,2017/8/19,2017,Fieldwork_01,M,Malaika,F,AdF,Trail,AM,19.40972222,9,1,442.7672464
87,2017/8/19,2017,Fieldwork_01,M,Malaika,F,AdF,Trail,PM,19.40972222,9,1,234.0355677
88,2017/8/24,2017,Fieldwork_01,R,Kabukojo,M,SB,Trail,PM,19.0787037,8,1,672.4643346
89,2017/8/24,2017,Fieldwork_01,R,Buzinza,F,AdF,Trail,PM,19.0787037,8,1,613.5470002
90,2017/8/25,2017,Fieldwork_01,H,Nyabukye's baby,M,Inf,Trail,AM,19.66203704,7,1,299.4332617
91,2017/8/25,2017,Fieldwork_01,H,Kabuyo,M,BB,Trail,AM,19.66203704,7,1,297.8776627
92,2017/8/26,2017,Fieldwork_01,M,Kanyonyi,M,SB,Nest,AM,19.5,8,1,412.1711941
93,2017/8/26,2017,Fieldwork_01,M,Kanyonyi,M,SB,Trail,AM,19.5,8,1,470.8461989
94,2017/8/26,2017,Fieldwork_01,M,Kanyonyi,M,SB,Trail,AM,19.5,8,1,478.4913035
95,2017/8/26,2017,Fieldwork_01,M,Kikombe,F,AdF,Trail,AM,19.5,8,1,303.0994723
96,2017/8/26,2017,Fieldwork_01,M,Kikombe,F,AdF,Trail,PM,19.5,8,1,370.3654485
97,2017/8/26,2017,Fieldwork_01,M,Kanyonyi,M,SB,Trail,PM,19.5,8,1,317.7799492
98,2017/8/31,2017,Fieldwork_01,R,Munyana,F,AdF,Trail,AM,19.60648148,8,1,643.4864178
99,2017/8/31,2017,Fieldwork_01,R,Kabunga,M,SAd,Trail,AM,19.60648148,8,1,346.8125855
100,2017/8/31,2017,Fieldwork_01,R,Kanyindo,F,AdF,Trail,AM,19.60648148,8,1,332.7809263
101,2017/8/31,2017,Fieldwork_01,R,Kabukojo,M,SB,Trail,AM,19.60648148,8,1,283.3691616
102,2017/8/31,2017,Fieldwork_01,R,Kabukojo,M,SB,Trail,AM,19.60648148,8,1,682.0168067
103,2017/8/31,2017,Fieldwork_01,R,Kanywani,M,BB,Trail,AM,19.60648148,8,1,245.5344929
104,2017/8/31,2017,Fieldwork_01,R,Ruterana,F,AdF,Trail,PM,19.60648148,8,1,474.6453
105,2017/8/31,2017,Fieldwork_01,R,Nderema,F,SAd,Trail,PM,19.60648148,8,1,462.4428376
106,2017/9/2,2017,Fieldwork_01,M,Nyampazi,F,AdF,Trail,AM,18.81481481,8,1,480.0982456
107,2017/9/2,2017,Fieldwork_01,M,Kanyonyi,M,SB,Trail,PM,18.81481481,8,1,611.9157895
108,2017/9/2,2017,Fieldwork_01,M,Kanyonyi,M,SB,Trail,PM,18.81481481,8,1,595.6
109,2017/9/7,2017,Fieldwork_01,R,Munyana,F,AdF,Trail,PM,18.78472222,10,1,1110.014035
110,2017/9/8,2017,Fieldwork_01,M,Nyampazi,F,AdF,Trail,AM,18.5625,6,1,261.5508772
111,2017/9/8,2017,Fieldwork_01,M,Kanyonyi,M,SB,Trail,PM,18.5625,6,1,1260.315789
112,2017/9/10,2017,Fieldwork_01,R,Kabunga,M,SAd,Trail,AM,18.97916667,7,1,326.5333333
113,2017/9/10,2017,Fieldwork_01,R,Karembezi,M,BB,Trail,AM,18.97916667,7,1,564.8421053
114,2017/9/10,2017,Fieldwork_01,R,Kabukojo,M,SB,Trail,AM,18.97916667,7,1,514.6385965
115,2017/9/10,2017,Fieldwork_01,R,Kabukojo,M,SB,Trail,AM,18.97916667,7,1,572.9964912
116,2017/9/10,2017,Fieldwork_01,R,Munyana,F,AdF,Trail,AM,18.97916667,7,1,364.9894737
117,2017/9/10,2017,Fieldwork_01,R,Kibande,F,AdF,Trail,AM,18.97916667,7,1,599.9859649
118,2017/9/14,2017,Fieldwork_01,R,Kabukojo,M,SB,Nest,AM,18.94675926,8,1,256.6175439
119,2017/9/14,2017,Fieldwork_01,R,Nderema,F,SAd,Trail,AM,18.94675926,8,1,551.6350877
120,2017/9/14,2017,Fieldwork_01,R,Kanyindo,F,AdF,Trail,AM,18.94675926,8,1,672.0140351
121,2017/9/14,2017,Fieldwork_01,R,Kabunga,M,SAd,Trail,AM,18.94675926,8,1,324.0912281
122,2017/9/14,2017,Fieldwork_01,R,Kabukojo,M,SB,Trail,AM,18.94675926,8,1,362.8491228
123,2017/9/14,2017,Fieldwork_01,R,Buzinza,F,AdF,Trail,AM,18.94675926,8,1,417.7964912
124,2017/9/14,2017,Fieldwork_01,R,Kamara,M,SAd,Trail,PM,18.94675926,8,1,389.7403509
125,2017/9/15,2017,Fieldwork_01,M,Nyampazi,F,AdF,Trail,AM,19.51388889,8,1,433.8315789
126,2017/9/15,2017,Fieldwork_01,M,Masanyu,M,Inf,Trail,AM,19.51388889,8,1,299.3614035
127,2017/9/15,2017,Fieldwork_01,M,Karungi,F,AdF,Trail,AM,19.51388889,8,1,781.445614
128,2017/9/15,2017,Fieldwork_01,M,Kanyonyi,M,SB,Nest,AM,19.51388889,8,1,540.1403509
129,2017/9/15,2017,Fieldwork_01,M,Kanyonyi,M,SB,Trail,AM,19.51388889,8,1,575.7473684
130,2017/9/15,2017,Fieldwork_01,M,Kikombe,F,AdF,Trail,AM,19.51388889,8,1,299.9087719
131,2017/9/15,2017,Fieldwork_01,M,Malaika,F,AdF,Trail,PM,19.51388889,8,1,290.8140351
132,2017/9/16,2017,Fieldwork_01,R,Ruterana,F,AdF,Trail,AM,18.79166667,8,1,350.3719298
133,2017/9/16,2017,Fieldwork_01,R,Kabukojo,M,SB,Trail,AM,18.79166667,8,1,364.9894737
134,2017/9/16,2017,Fieldwork_01,R,Karembezi,M,BB,Trail,AM,18.79166667,8,1,439.3684211
135,2017/9/16,2017,Fieldwork_01,R,Buzinza,F,AdF,Trail,AM,18.79166667,8,1,219.7824561
136,2017/9/16,2017,Fieldwork_01,R,Kabunga,M,SAd,Trail,AM,18.79166667,8,1,458.5894737
137,2017/9/16,2017,Fieldwork_01,R,Kamara,M,SAd,Trail,AM,18.79166667,8,1,550.3438596
138,2017/9/18,2017,Fieldwork_01,M,Nyampazi,F,AdF,Trail,AM,18.20833333,9,1,284.6245614
139,2017/9/18,2017,Fieldwork_01,M,Kanyonyi,M,SB,Trail,AM,18.20833333,9,1,378.9614035
140,2017/9/18,2017,Fieldwork_01,M,Karungi,F,AdF,Trail,PM,18.20833333,9,1,346.3438596
141,2017/9/18,2017,Fieldwork_01,M,Kikombe,F,AdF,Trail,PM,18.20833333,9,1,157.4374374
142,2017/9/18,2017,Fieldwork_01,M,Kisho,F,AdF,Trail,PM,18.20833333,9,1,219.995996
143,2017/9/18,2017,Fieldwork_01,M,Malaika,F,AdF,Trail,PM,18.20833333,9,1,352.3603604
144,2017/9/19,2017,Fieldwork_01,R,Kabukojo,M,SB,Nest,AM,19.46296296,8,1,503.6236236
145,2017/9/19,2017,Fieldwork_01,R,Kanyindo,F,AdF,Trail,AM,19.46296296,8,1,523.995996
146,2017/9/19,2017,Fieldwork_01,R,Kibande,F,AdF,Trail,AM,19.46296296,8,1,628.3643644
147,2017/9/19,2017,Fieldwork_01,R,Kabukojo,M,SB,Trail,AM,19.46296296,8,1,447.5995996
148,2017/9/22,2017,Fieldwork_01,R,Kibande,F,AdF,Trail,AM,16.71759259,9,1,357.0850851
149,2017/9/22,2017,Fieldwork_01,R,Karembezi,M,BB,Trail,AM,16.71759259,9,1,492.9249249
150,2017/9/22,2017,Fieldwork_01,R,Kabunga,M,SAd,Trail,AM,16.71759259,9,1,403.2192192
151,2017/9/22,2017,Fieldwork_01,R,Munyana,F,AdF,Trail,PM,16.71759259,9,1,546.8108108
152,2017/9/22,2017,Fieldwork_01,R,Kanyindo,F,AdF,Trail,PM,16.71759259,9,1,417.7617618
153,2017/9/22,2017,Fieldwork_01,R,Kamara,M,SAd,Trail,PM,16.71759259,9,1,519.8238238
154,2017/9/22,2017,Fieldwork_01,R,Ruterana,F,AdF,Trail,PM,16.71759259,9,1,363.7237237
155,2017/9/23,2017,Fieldwork_01,M,Twesiime,F,AdF,Trail,AM,18.34953704,8,1,322.6186186
156,2017/9/23,2017,Fieldwork_01,M,Malaika,F,AdF,Trail,AM,18.34953704,8,1,282.7147147
157,2017/9/23,2017,Fieldwork_01,M,Kanyonyi,M,SB,Nest,AM,18.34953704,8,1,333.7657658
158,2017/9/23,2017,Fieldwork_01,M,Mitunu,F,AdF,Trail,AM,18.34953704,8,1,435.4514515
159,2017/9/23,2017,Fieldwork_01,M,Kisho,F,AdF,Trail,AM,18.34953704,8,1,297.5695696
160,2017/9/24,2017,Fieldwork_01,R,Kibande,F,AdF,Trail,AM,19.18055556,9,1,343.7357357
161,2017/9/24,2017,Fieldwork_01,R,Kamara,M,SAd,Trail,AM,19.18055556,9,1,208.5125125
162,2017/9/24,2017,Fieldwork_01,R,Kabukojo,M,SB,Trail,AM,19.18055556,9,1,259.6116116
163,2017/9/24,2017,Fieldwork_01,R,Kanyindo,F,AdF,Trail,PM,19.18055556,9,1,362.5065065
164,2017/9/24,2017,Fieldwork_01,R,Ruterana,F,AdF,Trail,PM,19.18055556,9,1,327.8638639
165,2017/9/27,2017,Fieldwork_01,M,Kikombe,F,AdF,Trail,AM,19.45601852,5,1,233.5935936
166,2017/9/27,2017,Fieldwork_01,M,Twesiime,F,AdF,Trail,AM,19.45601852,5,1,287.5595596
167,2017/9/27,2017,Fieldwork_01,M,Nyampazi,F,AdF,Trail,AM,19.45601852,5,1,234.2822823
168,2017/9/27,2017,Fieldwork_01,M,Kanyonyi,M,SB,Trail,AM,19.45601852,5,1,177.1211211
169,2017/9/27,2017,Fieldwork_01,M,Kisho,F,AdF,Trail,PM,19.45601852,5,1,197.1331331
170,2017/9/27,2017,Fieldwork_01,M,Masanyu,M,Inf,Trail,PM,19.45601852,5,1,245.2692693
171,2017/9/28,2017,Fieldwork_01,R,Kabukojo,M,SB,Nest,AM,19.99537037,8,1,384.7207207
172,2017/9/28,2017,Fieldwork_01,R,Ruterana,F,AdF,Trail,AM,19.99537037,8,1,252.3163163
173,2017/9/28,2017,Fieldwork_01,R,Kibande,F,AdF,Trail,AM,19.99537037,8,1,170.9469469
174,2017/9/28,2017,Fieldwork_01,R,Kabukojo,M,SB,Trail,PM,19.99537037,8,1,299.9079079
175,2017/9/28,2017,Fieldwork_01,R,Kabunga,M,SAd,Trail,PM,19.99537037,8,1,439.4474474
176,2017/9/29,2017,Fieldwork_01,R,Kabukojo,M,SB,Nest,AM,18.22685185,7,1,324.8116275
177,2017/9/29,2017,Fieldwork_01,R,Nderema,F,SAd,Trail,AM,18.22685185,7,1,309.7800727
178,2017/9/29,2017,Fieldwork_01,R,Karembezi,M,BB,Trail,AM,18.22685185,7,1,356.6800535
179,2017/9/29,2017,Fieldwork_01,R,Kabukojo,M,SB,Trail,AM,18.22685185,7,1,292.8820042
180,2017/9/29,2017,Fieldwork_01,R,Ruterana,F,AdF,Trail,PM,18.22685185,7,1,358.8602027
181,2017/9/30,2017,Fieldwork_01,R,Kabukojo,M,SB,Nest,AM,17.99768519,8,1,360.5125263
182,2017/9/30,2017,Fieldwork_01,R,Karembezi,M,BB,Nest,AM,17.99768519,8,1,410.6406579
183,2017/9/30,2017,Fieldwork_01,R,Munyana,F,AdF,Trail,AM,17.99768519,8,1,292.0711417
184,2017/9/30,2017,Fieldwork_01,R,Kibande,F,AdF,Trail,AM,17.99768519,8,1,470.4685408
185,2017/9/30,2017,Fieldwork_01,R,Kabukojo,M,SB,Trail,AM,17.99768519,8,1,437.751004
186,2017/9/30,2017,Fieldwork_01,R,Karembezi,M,BB,Trail,PM,17.99768519,8,1,434.767642
187,2017/10/2,2017,Fieldwork_01,R,Buzinza,F,AdF,Trail,AM,19.50462963,9,1,304.1422834
188,2017/10/2,2017,Fieldwork_01,R,Kabukojo,M,SB,Trail,AM,19.50462963,9,1,360.5125263
189,2017/10/2,2017,Fieldwork_01,R,Kabukojo,M,SB,Nest,AM,19.50462963,9,1,409.2866705
190,2017/10/2,2017,Fieldwork_01,R,Kafuruka,M,BB,Trail,AM,19.50462963,9,1,374.1441958
191,2017/10/3,2017,Fieldwork_01,M,Malaika,F,AdF,Trail,AM,19.03009259,8,1,269.8795181
192,2017/10/3,2017,Fieldwork_01,M,Kikombe,F,AdF,Trail,AM,19.03009259,8,1,199.6634156
193,2017/10/3,2017,Fieldwork_01,M,Twesiime,F,AdF,Trail,PM,19.03009259,8,1,315.5785045
194,2017/10/3,2017,Fieldwork_01,M,Kanyonyi,M,SB,Trail,PM,19.03009259,8,1,295.329891
195,2017/10/3,2017,Fieldwork_01,M,Karungi,F,AdF,Trail,PM,19.03009259,8,1,245.729585
196,2017/10/4,2017,Fieldwork_01,R,Kabukojo,M,SB,Nest,AM,19.75462963,8,1,229.5199847
197,2017/10/4,2017,Fieldwork_01,R,Kabukojo,M,SB,Trail,AM,19.75462963,8,1,312.885829
198,2017/10/4,2017,Fieldwork_01,R,Kabunga,M,SAd,Trail,AM,19.75462963,8,1,262.421113
199,2017/10/4,2017,Fieldwork_01,R,Ruterana,F,AdF,Trail,AM,19.75462963,8,1,268.0818512
200,2017/10/4,2017,Fieldwork_01,R,Kibande,F,AdF,Trail,PM,19.75462963,8,1,190.5144387
201,2017/10/6,2017,Fieldwork_01,R,Kabukojo,M,SB,Nest,AM,19.125,8,1,346.5901702
202,2017/10/6,2017,Fieldwork_01,R,Kanywani,M,BB,Trail,AM,19.125,8,1,293.6928667
203,2017/10/6,2017,Fieldwork_01,R,Munyana,F,AdF,Trail,PM,19.125,8,1,214.9015108
204,2017/10/7,2017,Fieldwork_01,M,Karungi,F,AdF,Trail,AM,18.10416667,8,1,197.6974565
205,2017/10/7,2017,Fieldwork_01,M,Malaika,F,AdF,Trail,AM,18.10416667,8,1,265.9399503
206,2017/10/7,2017,Fieldwork_01,M,Kanyonyi,M,SB,Trail,AM,18.10416667,8,1,269.8795181
207,2017/10/10,2017,Fieldwork_01,R,Kabunga,M,SAd,Trail,AM,18.85648148,7,1,174.4501817
208,2017/10/10,2017,Fieldwork_01,R,Munyana,F,AdF,Trail,AM,18.85648148,7,1,139.1317652
209,2017/10/10,2017,Fieldwork_01,R,Kabunga,M,SAd,Trail,AM,18.85648148,7,1,204.6815835
210,2017/10/10,2017,Fieldwork_01,R,Ruterana,F,AdF,Trail,AM,18.85648148,7,1,324.8116275
211,2017/10/10,2017,Fieldwork_01,R,Kabukojo,M,SB,Trail,AM,18.85648148,7,1,308.6270421
212,2017/10/10,2017,Fieldwork_01,R,Kanywani,M,BB,Trail,AM,18.85648148,7,1,186.7153285
213,2017/10/11,2017,Fieldwork_01,M,Karungi,F,AdF,Trail,AM,19.45601852,8,1,261.1539798
214,2017/10/11,2017,Fieldwork_01,M,Kisho,F,AdF,Trail,AM,19.45601852,8,1,213.4376086
215,2017/10/11,2017,Fieldwork_01,M,Malaika,F,AdF,Trail,AM,19.45601852,8,1,249.0093848
216,2017/10/11,2017,Fieldwork_01,M,Kikombe,F,AdF,Trail,AM,19.45601852,8,1,246.7431352
217,2017/10/11,2017,Fieldwork_01,M,Kanyonyi,M,SB,Trail,PM,19.45601852,8,1,332.6242614
218,2017/10/12,2017,Fieldwork_01,R,Kabukojo,M,SB,Trail,AM,18.63194444,5,1,203.3646159
219,2017/10/12,2017,Fieldwork_01,R,Kabunga,M,SAd,Trail,AM,18.63194444,5,1,305.1164407
220,2017/10/12,2017,Fieldwork_01,R,Ruterana,F,AdF,Trail,AM,18.63194444,5,1,315.3006604
221,2017/10/12,2017,Fieldwork_01,R,Barekye,M,Inf,Trail,AM,18.63194444,5,1,593.096976
222,2017/10/12,2017,Fieldwork_01,R,Kanywani,M,BB,Trail,AM,18.63194444,5,1,154.6611053
223,2017/10/12,2017,Fieldwork_01,R,Kibande,F,AdF,Trail,PM,18.63194444,5,1,318.9781022
224,2017/10/12,2017,Fieldwork_01,R,Nderema,F,SAd,Trail,PM,18.63194444,5,1,292.5338895
225,2017/10/13,2017,Fieldwork_01,M,Kanyonyi,M,SB,Nest,AM,18.42592593,8,1,333.7504345
226,2017/10/13,2017,Fieldwork_01,M,Mitunu,F,AdF,Trail,PM,18.42592593,8,1,261.5571776
227,2017/10/13,2017,Fieldwork_01,M,Kanyonyi,M,SB,Trail,PM,18.42592593,8,1,273.229058
228,2018/5/18,2018,Fieldwork_02,R,Kabukojo,M,SB,Trail,AM,,11,2,376.6948555
229,2018/5/18,2018,Fieldwork_02,R,Kibande,F,AdF,Trail,AM,,11,2,299.5489782
230,2018/5/18,2018,Fieldwork_02,R,Ruterana,F,AdF,Trail,AM,,11,2,426.7019027
231,2018/5/18,2018,Fieldwork_02,R,Kanyindo,F,AdF,Trail,PM,,11,2,261.9238901
232,2018/5/18,2018,Fieldwork_02,R,Munyana,F,AdF,Trail,PM,,11,2,382.3326286
238,2018/5/19,2018,Fieldwork_02,R,Kanywani,M,BB,Trail,AM,,6,1,415.34179
239,2018/5/19,2018,Fieldwork_02,R,Kanyindo,F,AdF,Trail,AM,,6,1,316.02537
240,2018/5/19,2018,Fieldwork_02,R,Ruterana,F,AdF,Trail,AM,,6,1,344.0239605
241,2018/5/19,2018,Fieldwork_02,R,Kabukojo,M,SB,Trail,PM,,6,1,353.2135307
242,2018/5/19,2018,Fieldwork_02,R,Munyana,F,AdF,Trail,PM,,6,1,298.4214235
248,2018/5/20,2018,Fieldwork_02,R,Kabukojo,M,SB,Nest,AM,20.9125,14,2,227.6744186
249,2018/5/20,2018,Fieldwork_02,R,Kabunga,M,SAd,Trail,AM,20.9125,14,2,127.4700493
250,2018/5/20,2018,Fieldwork_02,R,Kabukojo,M,SB,Trail,AM,20.9125,14,2,319.7251586
251,2018/5/20,2018,Fieldwork_02,R,Buzinza,F,AdF,Trail,PM,20.9125,14,2,167.0119803
256,2018/5/22,2018,Fieldwork_02,R,Kabukojo,M,SB,Trail,AM,21.6125,16,2,265.7152925
257,2018/5/22,2018,Fieldwork_02,R,Kibande,F,AdF,Trail,AM,21.6125,16,2,365.0458069
258,2018/5/22,2018,Fieldwork_02,R,Ruterana,F,AdF,Trail,AM,21.6125,16,2,291.7688513
262,2018/5/23,2018,Fieldwork_02,M,Maraya,M,SB,Nest,AM,20.92916667,0,0,197.6391825
263,2018/5/23,2018,Fieldwork_02,M,Maraya,M,SB,Trail,PM,20.92916667,0,0,276.4545724
264,2018/5/23,2018,Fieldwork_02,M,Karungi,F,AdF,Trail,PM,20.92916667,0,0,284.0603729
268,2018/5/24,2018,Fieldwork_02,R,Kabukojo,M,SB,Nest,AM,20.02916667,18,2,334.6137911
269,2018/5/24,2018,Fieldwork_02,R,Munyana,F,AdF,Trail,AM,20.02916667,18,2,163.6282924
270,2018/5/24,2018,Fieldwork_02,R,Kabukojo,M,SB,Trail,AM,20.02916667,18,2,264.5930749
271,2018/5/24,2018,Fieldwork_02,R,Kanyindo,F,AdF,Trail,PM,20.02916667,18,2,947.3157739
272,2018/5/24,2018,Fieldwork_02,R,Kabunga,M,SAd,Trail,PM,20.02916667,18,2,254.61971
273,2018/5/24,2018,Fieldwork_02,R,Buzinza,F,AdF,Trail,PM,20.02916667,18,2,262.6812666
274,2018/5/24,2018,Fieldwork_02,R,Ruterana,F,AdF,Trail,PM,20.02916667,18,2,273.755549
275,2018/5/24,2018,Fieldwork_02,R,Kibande,F,AdF,Trail,PM,20.02916667,18,2,295.6496005
284,2018/5/25,2018,Fieldwork_02,M,Maraya,M,SB,Nest,AM,19.61666667,0,0,343.6223735
285,2018/5/25,2018,Fieldwork_02,M,Karungi,F,AdF,Trail,AM,19.61666667,0,0,930.9085528
286,2018/5/25,2018,Fieldwork_02,M,Kikombe,F,AdF,Trail,AM,19.61666667,0,0,538.9109204
287,2018/5/25,2018,Fieldwork_02,M,Twesiime,F,AdF,Trail,AM,19.61666667,0,0,591.7904706
288,2018/5/25,2018,Fieldwork_02,M,Kisho,F,AdF,Trail,AM,19.61666667,0,0,672.0390648
294,2018/5/27,2018,Fieldwork_02,R,Kabukojo,M,SB,Nest,AM,20.49583333,6,1,320.8700799
295,2018/5/27,2018,Fieldwork_02,R,Kibande,F,AdF,Trail,PM,20.49583333,6,1,207.8780704
298,2018/5/28,2018,Fieldwork_02,M,Maraya,M,SB,Trail,AM,20.80833333,0,0,491.943734
299,2018/5/28,2018,Fieldwork_02,M,Karungi,F,AdF,Trail,AM,20.80833333,0,0,1191.150895
302,2018/5/29,2018,Fieldwork_02,R,Kanywani,M,BB,Trail,AM,20.31666667,16,2,212.3825987
303,2018/5/29,2018,Fieldwork_02,R,Kabukojo,M,SB,Trail,AM,20.31666667,16,2,192.6418899
304,2018/5/29,2018,Fieldwork_02,R,Ruterana,F,AdF,Trail,AM,20.31666667,16,2,207.8651685
305,2018/5/29,2018,Fieldwork_02,R,Kibande,F,AdF,Trail,AM,20.31666667,16,2,130.5272256
306,2018/5/29,2018,Fieldwork_02,R,Kabunga,M,SAd,Trail,AM,20.31666667,16,2,180.3284356
342,2018/5/30,2018,Fieldwork_02,M,Maraya,M,SB,Nest,AM,20.33333333,0,0,394.6121057
343,2018/5/30,2018,Fieldwork_02,M,Karungi,F,AdF,Trail,AM,20.33333333,0,0,546.1636829
344,2018/5/30,2018,Fieldwork_02,M,Maraya,M,SB,Trail,AM,20.33333333,0,0,490.5882353
345,2018/5/30,2018,Fieldwork_02,M,Twesiime,F,AdF,Trail,PM,20.33333333,0,0,649.4629156
350,2018/5/31,2018,Fieldwork_02,R,Karembezi,M,BB,Trail,AM,20.07916667,19,2,214.5950554
351,2018/5/31,2018,Fieldwork_02,R,Ruterana,F,AdF,Trail,AM,20.07916667,19,2,282.9411765
352,2018/5/31,2018,Fieldwork_02,R,Kabukojo,M,SB,Trail,AM,20.07916667,19,2,223.42711
353,2018/5/31,2018,Fieldwork_02,R,Kibande,F,AdF,Trail,AM,20.07916667,19,2,440.1960784
354,2018/5/31,2018,Fieldwork_02,R,Kanyindo,F,AdF,Trail,PM,20.07916667,19,2,560.6052856
360,2018/6/1,2018,Fieldwork_02,M,Maraya,M,SB,Trail,AM,20.30416667,0,0,211.4492754
362,2018/6/2,2018,Fieldwork_02,M,Kisho,F,AdF,Trail,AM,20.79166667,0,0,269.1730605
364,2018/6/2,2018,Fieldwork_02,R,Kabunga,M,SAd,Trail,PM,20.79166667,12,2,296.2745098
365,2018/6/2,2018,Fieldwork_02,R,Kabukojo,M,SB,Trail,PM,20.79166667,12,2,243.0690537
366,2018/6/2,2018,Fieldwork_02,R,Kanywani,M,BB,Trail,PM,20.79166667,12,2,156.3086104
370,2018/6/4,2018,Fieldwork_02,R,Karembezi,M,BB,Trail,AM,21.14166667,20,2,338.099872
371,2018/6/4,2018,Fieldwork_02,R,Munyana,F,AdF,Trail,AM,21.14166667,20,2,484.7221511
372,2018/6/4,2018,Fieldwork_02,R,Ruterana,F,AdF,Trail,AM,21.14166667,20,2,376.7887324
373,2018/6/4,2018,Fieldwork_02,R,Kabukojo,M,SB,Trail,PM,21.14166667,20,2,378.2740077
374,2018/6/4,2018,Fieldwork_02,R,Kabunga,M,SAd,Trail,PM,21.14166667,20,2,165.6338028
380,2018/6/5,2018,Fieldwork_02,R,Kabukojo,M,SB,Nest,AM,21.8,15,2,327.4058899
381,2018/6/5,2018,Fieldwork_02,R,Kibande,F,AdF,Trail,AM,21.8,15,2,189.2752881
382,2018/6/5,2018,Fieldwork_02,R,Kabunga,M,SAd,Trail,AM,21.8,15,2,149.7362356
383,2018/6/5,2018,Fieldwork_02,R,Ruterana,F,AdF,Trail,PM,21.8,15,2,285.6850192
384,2018/6/5,2018,Fieldwork_02,R,Mitunu,F,AdF,Trail,PM,21.8,15,2,433.1882202
385,2018/6/5,2018,Fieldwork_02,R,Kabukojo,M,SB,Trail,PM,21.8,15,2,244.1075544
386,2018/6/6,2018,Fieldwork_02,R,Kabukojo,M,SB,Nest,AM,20.33333333,18,2,207.3341869
387,2018/6/6,2018,Fieldwork_02,R,Rushokye,F,AdF,Trail,AM,20.33333333,18,2,402.4174136
388,2018/6/6,2018,Fieldwork_02,R,Kankwehe,F,Inf,Trail,AM,20.33333333,18,2,319.5288092
389,2018/6/6,2018,Fieldwork_02,R,Kibande,F,AdF,Trail,AM,20.33333333,18,2,262.6991037
390,2018/6/6,2018,Fieldwork_02,R,Kabukojo,M,SB,Trail,AM,20.33333333,18,2,380.5275288
391,2018/6/6,2018,Fieldwork_02,R,Karembezi,M,BB,Trail,PM,20.33333333,18,2,443.2266325
392,2018/6/6,2018,Fieldwork_02,R,Buzinza,F,AdF,Trail,PM,20.33333333,18,2,205.9513444
393,2018/6/6,2018,Fieldwork_02,R,Kabunga,M,SAd,Trail,PM,20.33333333,18,2,192.4097311
394,2018/6/6,2018,Fieldwork_02,M,Maraya,M,SB,Nest,AM,20.33333333,0,0,339.3802817
395,2018/6/6,2018,Fieldwork_02,M,Maraya,M,SB,Trail,AM,20.33333333,0,0,356.0460948
396,2018/6/6,2018,Fieldwork_02,M,Twesiime,F,AdF,Trail,PM,20.33333333,0,0,443.2266325
397,2018/6/7,2018,Fieldwork_02,R,Kabukojo,M,SB,Nest,AM,20.79583333,14,2,236.2304738
398,2018/6/7,2018,Fieldwork_02,R,Kabukojo,M,SB,Trail,AM,20.79583333,14,2,360.9116517
